No.;Fecha inicial corte;Fecha final corte;Departamento;Municipio;Comunidad (Si aplica);Clasificacion;Tema;Subtema;Tipo de dato (medida);No. De personas/porcentaje/eventos;No. De mujeres mayores de edad;No. De hombres mayores de edad;No. De mujeres menores de edad;No. De hombres menores de edad;Madres gestantes;Grupo etnico;Si es indigena indique pueblo;Texto descriptivo;Link informacion;Link Registro fotografico;Observacion
4431;6/03/20;29/08/21;SANTANDER;FLORIAN;No indica;Analisis situacional;COVID 19;Activo;Numero;1;0;1;0;0;No indica;No indica;No indica;En el municipio de FLORIAN se tiene un total de Activo 1;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4432;6/03/20;29/08/21;SANTANDER;FLORIAN;No indica;Analisis situacional;COVID 19;Fallecido;Numero;1;0;1;0;0;No indica;No indica;No indica;En el municipio de FLORIAN se tiene un total de Fallecido 1;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4433;6/03/20;29/08/21;SANTANDER;FLORIAN;No indica;Analisis situacional;COVID 19;Recuperado;Numero;73;39;30;4;0;No indica;No indica;No indica;En el municipio de FLORIAN se tiene un total de Recuperado 73;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4434;6/03/20;29/08/21;SANTANDER;FLORIAN;No indica;Analisis situacional;COVID 19;Sin clasificar;Numero;1;0;1;0;0;No indica;No indica;No indica;En el municipio de FLORIAN se tiene un total de Sin clasificar 1;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4435;6/03/20;29/08/21;SANTANDER;FLORIDABLANCA;No indica;Analisis situacional;COVID 19;Activo;Numero;309;150;130;13;16;No indica;No indica;No indica;En el municipio de FLORIDABLANCA se tiene un total de Activo 309;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4436;6/03/20;29/08/21;SANTANDER;FLORIDABLANCA;No indica;Analisis situacional;COVID 19;Fallecido;Numero;1201;446;753;1;1;No indica;No indica;No indica;En el municipio de FLORIDABLANCA se tiene un total de Fallecido 1201;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4437;6/03/20;29/08/21;SANTANDER;FLORIDABLANCA;No indica;Analisis situacional;COVID 19;Recuperado;Numero;28762;14614;11913;1067;1168;No indica;No indica;No indica;En el municipio de FLORIDABLANCA se tiene un total de Recuperado 28762;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4438;6/03/20;29/08/21;SANTANDER;FLORIDABLANCA;No indica;Analisis situacional;COVID 19;Sin clasificar;Numero;76;34;41;0;1;No indica;No indica;No indica;En el municipio de FLORIDABLANCA se tiene un total de Sin clasificar 76;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4439;6/03/20;29/08/21;SANTANDER;GALAN;No indica;Analisis situacional;COVID 19;Activo;Numero;1;1;0;0;0;No indica;No indica;No indica;En el municipio de GALAN se tiene un total de Activo 1;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4440;6/03/20;29/08/21;SANTANDER;GALAN;No indica;Analisis situacional;COVID 19;Fallecido;Numero;1;0;1;0;0;No indica;No indica;No indica;En el municipio de GALAN se tiene un total de Fallecido 1;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4441;6/03/20;29/08/21;SANTANDER;GALAN;No indica;Analisis situacional;COVID 19;Recuperado;Numero;27;16;11;0;0;No indica;No indica;No indica;En el municipio de GALAN se tiene un total de Recuperado 27;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4442;6/03/20;29/08/21;SANTANDER;GAMBITA;No indica;Analisis situacional;COVID 19;Fallecido;Numero;1;0;1;0;0;No indica;No indica;No indica;En el municipio de GAMBITA se tiene un total de Fallecido 1;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4443;6/03/20;29/08/21;SANTANDER;GAMBITA;No indica;Analisis situacional;COVID 19;Recuperado;Numero;36;20;13;1;2;No indica;No indica;No indica;En el municipio de GAMBITA se tiene un total de Recuperado 36;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4444;6/03/20;29/08/21;SANTANDER;GIRON;No indica;Analisis situacional;COVID 19;Activo;Numero;153;81;67;1;4;No indica;No indica;No indica;En el municipio de GIRON se tiene un total de Activo 153;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4445;6/03/20;29/08/21;SANTANDER;GIRON;No indica;Analisis situacional;COVID 19;Fallecido;Numero;496;198;297;1;0;No indica;No indica;No indica;En el municipio de GIRON se tiene un total de Fallecido 496;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4446;6/03/20;29/08/21;SANTANDER;GIRON;No indica;Analisis situacional;COVID 19;Recuperado;Numero;13635;6365;6358;466;446;No indica;No indica;No indica;En el municipio de GIRON se tiene un total de Recuperado 13635;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4447;6/03/20;29/08/21;SANTANDER;GIRON;No indica;Analisis situacional;COVID 19;Sin clasificar;Numero;40;16;24;0;0;No indica;No indica;No indica;En el municipio de GIRON se tiene un total de Sin clasificar 40;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4448;6/03/20;29/08/21;SANTANDER;GUACA;No indica;Analisis situacional;COVID 19;Activo;Numero;2;2;0;0;0;No indica;No indica;No indica;En el municipio de GUACA se tiene un total de Activo 2;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4449;6/03/20;29/08/21;SANTANDER;GUACA;No indica;Analisis situacional;COVID 19;Fallecido;Numero;8;4;4;0;0;No indica;No indica;No indica;En el municipio de GUACA se tiene un total de Fallecido 8;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4450;6/03/20;29/08/21;SANTANDER;GUACA;No indica;Analisis situacional;COVID 19;Recuperado;Numero;126;53;61;6;6;No indica;No indica;No indica;En el municipio de GUACA se tiene un total de Recuperado 126;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4451;6/03/20;29/08/21;SANTANDER;GUADALUPE;No indica;Analisis situacional;COVID 19;Fallecido;Numero;1;0;1;0;0;No indica;No indica;No indica;En el municipio de GUADALUPE se tiene un total de Fallecido 1;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4452;6/03/20;29/08/21;SANTANDER;GUADALUPE;No indica;Analisis situacional;COVID 19;Recuperado;Numero;56;27;26;0;3;No indica;No indica;No indica;En el municipio de GUADALUPE se tiene un total de Recuperado 56;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4453;6/03/20;29/08/21;SANTANDER;GUADALUPE;No indica;Analisis situacional;COVID 19;Sin clasificar;Numero;1;0;1;0;0;No indica;No indica;No indica;En el municipio de GUADALUPE se tiene un total de Sin clasificar 1;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4454;6/03/20;29/08/21;SANTANDER;GUAPOTA;No indica;Analisis situacional;COVID 19;Activo;Numero;1;0;1;0;0;No indica;No indica;No indica;En el municipio de GUAPOTA se tiene un total de Activo 1;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4455;6/03/20;29/08/21;SANTANDER;GUAPOTA;No indica;Analisis situacional;COVID 19;Recuperado;Numero;75;28;42;2;3;No indica;No indica;No indica;En el municipio de GUAPOTA se tiene un total de Recuperado 75;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4456;6/03/20;29/08/21;SANTANDER;GUAVATA;No indica;Analisis situacional;COVID 19;Fallecido;Numero;6;1;5;0;0;No indica;No indica;No indica;En el municipio de GUAVATA se tiene un total de Fallecido 6;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4457;6/03/20;29/08/21;SANTANDER;GUAVATA;No indica;Analisis situacional;COVID 19;Recuperado;Numero;78;37;36;2;3;No indica;No indica;No indica;En el municipio de GUAVATA se tiene un total de Recuperado 78;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4458;6/03/20;29/08/21;SANTANDER;GUAVATA;No indica;Analisis situacional;COVID 19;Sin clasificar;Numero;3;1;2;0;0;No indica;No indica;No indica;En el municipio de GUAVATA se tiene un total de Sin clasificar 3;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4459;6/03/20;29/08/21;SANTANDER;GUEPSA;No indica;Analisis situacional;COVID 19;Activo;Numero;1;1;0;0;0;No indica;No indica;No indica;En el municipio de GUEPSA se tiene un total de Activo 1;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4460;6/03/20;29/08/21;SANTANDER;GUEPSA;No indica;Analisis situacional;COVID 19;Fallecido;Numero;10;6;4;0;0;No indica;No indica;No indica;En el municipio de GUEPSA se tiene un total de Fallecido 10;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4461;6/03/20;29/08/21;SANTANDER;GUEPSA;No indica;Analisis situacional;COVID 19;Recuperado;Numero;150;71;67;5;7;No indica;No indica;No indica;En el municipio de GUEPSA se tiene un total de Recuperado 150;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4462;6/03/20;29/08/21;SANTANDER;GUEPSA;No indica;Analisis situacional;COVID 19;Sin clasificar;Numero;1;1;0;0;0;No indica;No indica;No indica;En el municipio de GUEPSA se tiene un total de Sin clasificar 1;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4463;6/03/20;29/08/21;SANTANDER;Guepsa;No indica;Analisis situacional;COVID 19;Recuperado;Numero;1;0;1;0;0;No indica;No indica;No indica;En el municipio de Guepsa se tiene un total de Recuperado 1;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4464;6/03/20;29/08/21;SANTANDER;HATO;No indica;Analisis situacional;COVID 19;Activo;Numero;1;1;0;0;0;No indica;No indica;No indica;En el municipio de HATO se tiene un total de Activo 1;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4465;6/03/20;29/08/21;SANTANDER;HATO;No indica;Analisis situacional;COVID 19;Fallecido;Numero;2;1;1;0;0;No indica;No indica;No indica;En el municipio de HATO se tiene un total de Fallecido 2;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4466;6/03/20;29/08/21;SANTANDER;HATO;No indica;Analisis situacional;COVID 19;Recuperado;Numero;56;29;24;3;0;No indica;No indica;No indica;En el municipio de HATO se tiene un total de Recuperado 56;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4467;6/03/20;29/08/21;SANTANDER;JESUS MARIA;No indica;Analisis situacional;COVID 19;Fallecido;Numero;1;0;1;0;0;No indica;No indica;No indica;En el municipio de JESUS MARIA se tiene un total de Fallecido 1;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4468;6/03/20;29/08/21;SANTANDER;JESUS MARIA;No indica;Analisis situacional;COVID 19;Recuperado;Numero;53;22;26;4;1;No indica;No indica;No indica;En el municipio de JESUS MARIA se tiene un total de Recuperado 53;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4469;6/03/20;29/08/21;SANTANDER;JESUS MARIA;No indica;Analisis situacional;COVID 19;Sin clasificar;Numero;1;0;1;0;0;No indica;No indica;No indica;En el municipio de JESUS MARIA se tiene un total de Sin clasificar 1;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4470;6/03/20;29/08/21;SANTANDER;JORDAN;No indica;Analisis situacional;COVID 19;Fallecido;Numero;3;1;2;0;0;No indica;No indica;No indica;En el municipio de JORDAN se tiene un total de Fallecido 3;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4471;6/03/20;29/08/21;SANTANDER;JORDAN;No indica;Analisis situacional;COVID 19;Recuperado;Numero;23;8;14;0;1;No indica;No indica;No indica;En el municipio de JORDAN se tiene un total de Recuperado 23;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4472;6/03/20;29/08/21;SANTANDER;LA BELLEZA;No indica;Analisis situacional;COVID 19;Activo;Numero;6;2;3;1;0;No indica;No indica;No indica;En el municipio de LA BELLEZA se tiene un total de Activo 6;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4473;6/03/20;29/08/21;SANTANDER;LA BELLEZA;No indica;Analisis situacional;COVID 19;Fallecido;Numero;11;6;5;0;0;No indica;No indica;No indica;En el municipio de LA BELLEZA se tiene un total de Fallecido 11;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4474;6/03/20;29/08/21;SANTANDER;LA BELLEZA;No indica;Analisis situacional;COVID 19;Recuperado;Numero;195;88;92;9;6;No indica;No indica;No indica;En el municipio de LA BELLEZA se tiene un total de Recuperado 195;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4475;6/03/20;29/08/21;SANTANDER;LA PAZ;No indica;Analisis situacional;COVID 19;Activo;Numero;1;0;1;0;0;No indica;No indica;No indica;En el municipio de LA PAZ se tiene un total de Activo 1;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4476;6/03/20;29/08/21;SANTANDER;LA PAZ;No indica;Analisis situacional;COVID 19;Fallecido;Numero;5;2;3;0;0;No indica;No indica;No indica;En el municipio de LA PAZ se tiene un total de Fallecido 5;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4477;6/03/20;29/08/21;SANTANDER;LA PAZ;No indica;Analisis situacional;COVID 19;Recuperado;Numero;143;67;68;6;2;No indica;No indica;No indica;En el municipio de LA PAZ se tiene un total de Recuperado 143;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4478;6/03/20;29/08/21;SANTANDER;LA PAZ;No indica;Analisis situacional;COVID 19;Sin clasificar;Numero;1;0;1;0;0;No indica;No indica;No indica;En el municipio de LA PAZ se tiene un total de Sin clasificar 1;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4479;6/03/20;29/08/21;SANTANDER;LANDAZURI;No indica;Analisis situacional;COVID 19;Activo;Numero;1;0;1;0;0;No indica;No indica;No indica;En el municipio de LANDAZURI se tiene un total de Activo 1;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4480;6/03/20;29/08/21;SANTANDER;LANDAZURI;No indica;Analisis situacional;COVID 19;Fallecido;Numero;9;2;7;0;0;No indica;No indica;No indica;En el municipio de LANDAZURI se tiene un total de Fallecido 9;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4481;6/03/20;29/08/21;SANTANDER;LANDAZURI;No indica;Analisis situacional;COVID 19;Recuperado;Numero;206;96;104;4;2;No indica;No indica;No indica;En el municipio de LANDAZURI se tiene un total de Recuperado 206;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4482;6/03/20;29/08/21;SANTANDER;LEBRIJA;No indica;Analisis situacional;COVID 19;Activo;Numero;11;8;3;0;0;No indica;No indica;No indica;En el municipio de LEBRIJA se tiene un total de Activo 11;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4483;6/03/20;29/08/21;SANTANDER;LEBRIJA;No indica;Analisis situacional;COVID 19;Fallecido;Numero;88;35;53;0;0;No indica;No indica;No indica;En el municipio de LEBRIJA se tiene un total de Fallecido 88;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4484;6/03/20;29/08/21;SANTANDER;LEBRIJA;No indica;Analisis situacional;COVID 19;Recuperado;Numero;1268;601;587;39;41;No indica;No indica;No indica;En el municipio de LEBRIJA se tiene un total de Recuperado 1268;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4485;6/03/20;29/08/21;SANTANDER;LEBRIJA;No indica;Analisis situacional;COVID 19;Sin clasificar;Numero;7;2;5;0;0;No indica;No indica;No indica;En el municipio de LEBRIJA se tiene un total de Sin clasificar 7;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4486;6/03/20;29/08/21;SANTANDER;LOS SANTOS;No indica;Analisis situacional;COVID 19;Activo;Numero;9;2;7;0;0;No indica;No indica;No indica;En el municipio de LOS SANTOS se tiene un total de Activo 9;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4487;6/03/20;29/08/21;SANTANDER;LOS SANTOS;No indica;Analisis situacional;COVID 19;Fallecido;Numero;19;6;13;0;0;No indica;No indica;No indica;En el municipio de LOS SANTOS se tiene un total de Fallecido 19;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4488;6/03/20;29/08/21;SANTANDER;LOS SANTOS;No indica;Analisis situacional;COVID 19;Recuperado;Numero;249;109;122;10;8;No indica;No indica;No indica;En el municipio de LOS SANTOS se tiene un total de Recuperado 249;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4489;6/03/20;29/08/21;SANTANDER;MACARAVITA;No indica;Analisis situacional;COVID 19;Recuperado;Numero;27;10;14;0;3;No indica;No indica;No indica;En el municipio de MACARAVITA se tiene un total de Recuperado 27;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4490;6/03/20;29/08/21;SANTANDER;MACARAVITA;No indica;Analisis situacional;COVID 19;Sin clasificar;Numero;1;0;1;0;0;No indica;No indica;No indica;En el municipio de MACARAVITA se tiene un total de Sin clasificar 1;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4491;6/03/20;29/08/21;SANTANDER;MALAGA;No indica;Analisis situacional;COVID 19;Activo;Numero;2;1;1;0;0;No indica;No indica;No indica;En el municipio de MALAGA se tiene un total de Activo 2;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4492;6/03/20;29/08/21;SANTANDER;MALAGA;No indica;Analisis situacional;COVID 19;Fallecido;Numero;61;23;38;0;0;No indica;No indica;No indica;En el municipio de MALAGA se tiene un total de Fallecido 61;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
4493;6/03/20;29/08/21;SANTANDER;MALAGA;No indica;Analisis situacional;COVID 19;Recuperado;Numero;2280;1057;917;169;137;No indica;No indica;No indica;En el municipio de MALAGA se tiene un total de Recuperado 2280;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
